站号,站名,省名,纬度,经度,海拔高度,降水量,降水距平,同期对比,历史值,同期值
54628,海兴,河北,38.15,117.4833,6.40,0,0,0,0,0
54631,广宗,河北,37.0667,115.15,32.40,0,0,0,0,0
54632,平乡,河北,37.0667,115.0333,34,0,0,0,0,0
54633,新河,河北,37.5167,115.2333,26.30,0,0,0,0,0
54636,雄县,河北,39.0167,116.10,11.10,0,0,0,0,0
54640,鸡泽,河北,36.9167,114.8667,36,0,0,0,0,0
54644,孟村,河北,38.05,117.1167,10.50,0,0,0,0,0
54645,大港,天津,38.85,117.4667,2.20,0,0,0,0,0
54660,旅顺,辽宁,38.8167,121.2333,66.70,2,2,2,0,0
54662,大连,辽宁,38.90,121.6333,91.50,1,1,1,0,0
54700,武强,河北,38.0333,115.9333,16.20,0,0,0,0,0
54701,辛集,河北,37.9333,115.20,35.90,0,0,0,0,0
54702,衡水,河北,37.7333,115.70,20.70,0,0,0,0,0
54703,武邑,河北,37.80,115.8833,21.30,0,0,0,0,0
54704,冀州,河北,37.5167,115.5667,24.80,0,0,0,0,0
54705,南宫,河北,37.3667,115.3833,27.40,0,0,0,0,0
54706,清河,河北,37.0833,115.6667,31.50,0,0,0,0,0
54707,故城,河北,37.35,115.9833,27.40,0,0,0,0,0
54708,枣强,河北,37.50,115.7333,23.60,0,0,0,0,0
54709,武城,山东,37.2167,116.0667,25.70,0,0,0,0,0
54710,阜城,河北,37.8667,116.1667,18.60,0,0,0,0,0
54711,景县,河北,37.70,116.2833,18.30,0,0,0,0,0
54712,临邑,山东,37.20,116.8167,18.50,0,0,0,0,0
54713,东光,河北,37.8833,116.5333,14.40,0,0,0,0,0
54714,德州,山东,37.45,116.3333,23.60,0,0,0,0,0
54715,陵县,山东,37.3167,116.5667,18.60,0,0,0,0,0
54716,宁津,山东,37.6667,116.80,16.30,0,0,0,0,0
54717,吴桥,河北,37.6333,116.40,17.10,0,0,0,0,0
54718,平原,山东,37.15,116.4333,21.80,0,0,0,0,0
54719,南皮,河北,38.0333,116.6833,11.10,0,0,0,0,0
54722,无棣,山东,37.75,117.6333,6.80,0,0,0,0,0
54723,阳信,山东,37.65,117.5667,10.10,0,0,0,0,0
54724,商河,山东,37.3167,117.1333,14.80,0,0,0,0,0
54725,惠民,山东,37.50,117.5333,11.70,0,0,0,0,0
54726,乐陵,山东,37.70,117.1833,11.50,0,0,0,0,0
54727,章丘,山东,36.6833,117.55,121.80,3,3,3,0,0
54728,庆云,山东,37.7667,117.3833,8.40,0,0,0,0,0
54729,高青,山东,37.1667,117.8667,11.50,0,0,0,0,0
54730,沾化,山东,37.70,118.1333,6.30,0,0,0,0,0
54731,利津,山东,37.4833,118.2167,11.90,0,0,0,0,0
54732,河口,山东,37.8667,118.5167,5.60,0,32766,0,32766,0
54734,滨州,山东,37.35,118,12.20,0,0,0,0,0
54736,东营,山东,37.4333,118.6667,6,0,0,0,0,0
54737,博兴,山东,37.15,118.15,9.40,0,0,0,0,0
54738,广饶,山东,37.05,118.40,15,3,3,3,0,0
54744,垦利,山东,37.5833,118.55,8.50,0,0,0,0,0
54749,莱州,山东,37.1833,119.95,48.40,10,10,10,0,0
54751,长岛,山东,37.9333,120.7333,39.70,9,9,9,0,0
54752,蓬莱,山东,37.80,120.7667,60.70,8,8,8,0,0
54753,龙口,山东,37.6333,120.3333,4.80,9,9,9,0,0
54755,招远,山东,37.3667,120.3833,112.30,9,9,9,0,0
54759,栖霞,山东,37.3167,120.85,205.50,10,10,10,0,0
54764,福山,山东,37.4833,121.2333,53.90,10,10,10,0,0
54765,烟台,山东,37.4833,121.4333,82,10,10,10,0,0
54766,牟平,山东,37.3833,121.6167,10.50,10,10,10,0,0
54774,威海,山东,37.4667,122.1333,65.40,11,11,11,0,0
54776,成山头,山东,37.40,122.70,47.70,9,9,9,0,0
54777,文登,山东,37.20,122.0667,118,14,14,14,0,0
54778,荣成,山东,37.1667,122.4833,61.70,13,13,13,0,0
54800,威县,河北,37,115.25,33.30,0,0,0,0,0
54801,临西,河北,36.85,115.4833,35.30,0,0,0,0,0
54802,临清,山东,36.8167,115.7333,34,0,0,0,0,0
54803,夏津,山东,36.9833,116.0167,27.90,0,0,0,0,0
54804,大名,河北,36.30,115.1333,44.90,0,0,0,0,0
54805,冠县,山东,36.45,115.4667,39.30,0,0,0,0,0
54806,聊城,山东,36.4167,115.9667,33,0,0,0,0,0
54807,阳谷,山东,36.1333,115.80,41.30,0,0,0,0,0
54808,莘县,山东,36.2333,115.6333,37.80,0,0,0,0,0
54809,馆陶,河北,36.55,115.2833,41.30,0,0,0,0,0
54810,高唐,山东,36.8667,116.2667,27.10,0,0,0,0,0
54811,禹城,山东,36.9333,116.6167,20.60,0,0,0,0,0
54812,齐河,山东,36.7833,116.75,22.70,0,0,0,0,0
54814,茌平,山东,36.5333,116.25,29.70,0,0,0,0,0
54815,东阿,山东,36.3833,116.2667,31.40,0,0,0,0,0
54816,长清,山东,36.5167,116.80,98.90,1,1,1,0,0
54817,台前,河南,35.9833,115.8667,42.10,0,0,0,0,0
54818,平阴,山东,36.25,116.4167,79.90,0,0,0,0,0
54819,肥城,山东,36.1833,116.80,113.60,1,1,1,0,0
54820,邱县,河北,36.8167,115.1667,36.70,0,0,0,0,0
54821,济阳,山东,37,117.20,20.40,0,0,0,0,0
54822,邹平,山东,36.8667,117.7333,47.40,2,2,2,0,0
54823,济南,山东,36.60,117,170.30,2,2,2,0,0
54824,淄川,山东,36.6333,117.95,95,7,7,7,0,0
54825,博山,山东,36.5167,117.85,189.70,6,6,6,0,0
54826,泰山,山东,36.25,117.10,1533.70,5,5,5,0,0
54827,泰安,山东,36.1667,117.15,128.60,4,4,4,0,0
54828,莱芜,山东,36.2333,117.6833,229.30,5,5,5,0,0
54829,周村,山东,36.7667,117.8667,85.70,3,3,3,0,0
54830,淄博,山东,36.8167,117.9333,34.40,2,2,2,0,0
54831,青州,山东,36.65,118.50,102.50,9,9,9,0,0
54832,寿光,山东,36.8833,118.7333,25.80,9,9,9,0,0
54833,桓台,山东,36.9667,118.0833,15.10,1,1,1,0,0
54834,临淄,山东,36.8667,118.2833,46.30,6,6,6,0,0
54835,临朐,山东,36.50,118.55,106.50,8,8,8,0,0
54836,沂源,山东,36.1833,118.1667,305.10,6,6,6,0,0
54837,昌乐,山东,36.6833,118.8333,78.80,8,8,8,0,0
54841,昌邑,山东,36.8667,119.4167,23.50,3,3,3,0,0
54842,平度,山东,36.7833,120,62.20,12,12,12,0,0
54843,潍坊,山东,36.75,119.20,22.20,10,10,10,0,0
54844,安丘,山东,36.4167,119.1833,62.70,10,10,10,0,0
54846,高密,山东,36.3833,119.7333,51.50,16,16,16,0,0
54848,诸城,山东,35.9833,119.4167,82.60,17,17,17,0,0
54849,胶州,山东,36.2167,120.0333,84.40,17,17,17,0,0
54851,莱西,山东,36.90,120.5667,76.90,12,12,12,0,0
54852,莱阳,山东,36.9667,120.7333,54.40,11,11,11,0,0
54853,崂山,山东,36.1667,120.4167,42.60,19,19,19,0,0
54855,即墨,山东,36.3833,120.4667,26.20,19,19,19,0,0
54857,青岛,山东,36.0667,120.3333,76,18,18,18,0,0
54861,乳山,山东,36.9333,121.5333,45.40,13,13,13,0,0
54863,海阳,山东,36.7833,121.1833,40.90,14,14,14,0,0
54871,石岛,山东,36.9333,122.4833,9.80,15,15,15,0,0
54900,濮阳,河南,35.70,115.0167,53.70,0,0,0,0,0
54901,南乐,河南,36.0833,115.1667,47.50,0,0,0,0,0
54902,清丰,河南,35.90,115.1167,49.50,0,0,0,0,0
54903,范县,河南,35.85,115.4833,45.70,0,0,0,0,0
54904,鄄城,山东,35.5833,115.5167,50.10,0,0,0,0,0
54905,郓城,山东,35.5833,115.9333,46.20,3,3,3,0,0
54906,菏泽,山东,35.25,115.4167,49.90,1,1,1,0,0
54907,鱼台,山东,34.9833,116.65,34.30,8,8,8,0,0
54908,东明,山东,35.2667,115.10,57.30,0,0,0,0,0
54909,定陶,山东,35.0833,115.5167,51.50,3,3,3,0,0
54910,梁山,山东,35.8167,116.05,40.90,1,1,1,0,0
54911,东平,山东,35.9333,116.40,44,2,2,2,0,0
54912,汶上,山东,35.7667,116.50,41.80,4,4,4,0,0
54913,宁阳,山东,35.75,116.8167,62.20,7,7,7,0,0
54914,巨野,山东,35.4167,116.0833,40.60,5,5,5,0,0
54915,济宁,山东,35.4333,116.60,33.30,7,7,7,0,0
54916,兖州,山东,35.5667,116.85,51.70,8,8,8,0,0
54917,金乡,山东,35.10,116.3167,36.70,7,7,7,0,0
54918,曲阜,山东,35.60,116.9667,62.30,8,8,8,0,0
54919,邹城,山东,35.3833,116.9833,88.70,8,8,8,0,0
54920,泗水,山东,35.65,117.2833,110.40,7,7,7,0,0
54921,嘉祥,山东,35.4167,116.3333,38.10,6,6,6,0,0
54922,新泰,山东,35.8833,117.7833,224,7,7,7,0,0
54923,蒙阴,山东,35.7167,117.9333,202.20,11,11,11,0,0
54925,平邑,山东,35.5167,117.6333,167.20,11,11,11,0,0
54927,滕州,山东,35.10,117.20,74.90,8,8,8,0,0
54929,费县,山东,35.2667,117.9667,121.20,12,12,12,0,0
54932,沂水,山东,35.7667,118.65,186.70,14,14,14,0,0
54935,沂南,山东,35.5333,118.4333,119.40,15,15,15,0,0
54936,莒县,山东,35.5667,118.8333,107.40,14,14,13,0,1
54938,临沂,山东,35.05,118.40,65.20,12,12,9,0,3
54939,莒南,山东,35.1667,118.8167,113.80,12,12,8,0,4
54940,五莲,山东,35.75,119.20,148.20,18,18,18,0,0
54943,胶南,山东,35.8833,120,10.40,16,16,16,0,0
54945,日照,山东,35.4333,119.5333,36.90,15,15,15,0,0
55228,狮泉河,西藏,32.50,80.0833,4278.60,0,0,0,0,0
55248,改则,西藏,32.15,84.4167,4414.90,0,0,0,0,0
55279,班戈,西藏,31.3833,90.0167,4700,0,0,0,0,0
55294,安多,西藏,32.35,91.10,4800,0,0,0,0,0
55299,那曲,西藏,31.4833,92.0667,4507,0,0,0,0,0
55437,普兰,西藏,30.2833,81.25,3900,0,0,0,0,0
55472,申扎,西藏,30.95,88.6333,4672,0,0,0,0,0
55493,当雄,西藏,30.4833,91.10,4200,0,0,0,0,0
55569,拉孜,西藏,29.0833,87.60,4000,0,0,0,0,0
55572,南木林,西藏,29.6833,89.10,4000,0,0,0,0,0
55578,日喀则,西藏,29.25,88.8833,3836,0,0,0,0,0
55585,尼木,西藏,29.4333,90.1667,3809.40,0,0,0,0,0
55589,贡嘎,西藏,29.30,90.9833,3555.30,0,0,0,0,0
55591,拉萨,西藏,29.6667,91.1333,3648.90,0,0,0,0,0
55593,墨竹工卡,西藏,29.85,91.7333,3804,0,0,0,0,0
55597,琼结,西藏,29.0333,91.6833,3740,0,32766,0,32766,0
55598,泽当,西藏,29.2667,91.7667,3560,0,0,0,0,0
55655,聂拉木,西藏,28.1833,85.9667,3810,0,-2,0,2,0
55664,定日,西藏,28.6333,87.0833,4300,0,0,0,0,0
55680,江孜,西藏,28.9167,89.60,4040,0,0,0,0,0
55681,浪卡子,西藏,28.9667,90.40,4431.70,0,0,0,0,0
55690,错那,西藏,27.9833,91.95,4280.30,0,0,0,0,0
55696,隆子,西藏,28.4167,92.4667,3860,0,0,0,0,0
55773,帕里,西藏,27.7333,89.0833,4300,0,0,0,0,0
56004,沱沱河,青海,34.2167,92.4333,4533.10,0,0,0,0,0
56016,治多,青海,33.85,95.6167,4179.10,0,0,0,0,0
56018,杂多,青海,32.8833,95.2833,4066.40,0,0,0,0,0
56021,曲麻莱,青海,34.1167,95.80,4175,0,0,0,0,0
56029,玉树,青海,33,96.9667,3716.90,0,0,0,0,0
56033,玛多,青海,34.9167,98.2167,4272.30,0,0,0,0,0
56034,清水河,青海,33.80,97.1333,4415.40,0,0,0,0,0
56038,石渠,四川,32.9833,98.10,4200,2,2,2,0,0
56043,玛沁,青海,34.4833,100.2333,3719,0,0,0,0,0
56045,甘德,青海,33.9667,99.90,4050,1,1,1,0,0
56046,达日,青海,33.75,99.65,3967.50,3,3,3,0,0
56065,河南,青海,34.7333,101.60,3500,2,2,2,0,0
56067,久治,青海,33.4333,101.4833,3628.50,2,2,2,0,0
56071,碌曲,甘肃,34.5833,102.50,3105.70,1,1,1,0,0
56074,玛曲,甘肃,34,102.0833,3471.40,0,0,0,0,0
56079,若尔盖,四川,33.5833,102.9667,3441.40,3,3,3,0,0
56080,合作,甘肃,35,102.90,2910,1,1,1,0,0
56081,临潭,甘肃,34.70,103.35,2810.20,1,1,1,0,0
56082,卓尼,甘肃,34.5833,103.50,2540.30,1,1,1,0,0
56084,迭部,甘肃,34.0667,103.2333,2374.20,0,0,0,0,0
56091,漳县,甘肃,34.85,104.4667,1883.30,0,0,0,0,0
56092,陇西,甘肃,35,104.65,1728.20,0,0,0,0,0
56093,岷县,甘肃,34.4333,104.0167,2315,0,0,0,0,0
56094,舟曲,甘肃,33.7833,104.3667,1400,0,0,0,0,0
56095,宕昌,甘肃,34.0333,104.3833,1753.20,0,0,0,0,0
56096,武都,甘肃,33.40,104.9167,1079.10,0,0,0,0,0
56097,九寨沟,四川,33.2667,104.25,1436.50,0,0,0,0,0
56106,索县,西藏,31.8833,93.7833,4022.80,0,0,0,0,0
56109,比如,西藏,31.4833,93.7833,3940,0,0,0,0,0
56116,丁青,西藏,31.4167,95.60,3873.10,0,0,0,0,0
56125,囊谦,青海,32.20,96.4667,3643.70,0,0,0,0,0
56128,类乌齐,西藏,31.2167,96.60,3810,0,0,0,0,0
56137,昌都,西藏,31.15,97.1667,3315,0,0,0,0,0
56144,德格,四川,31.80,98.5833,3184,0,0,0,0,0
56146,甘孜,四川,31.6167,100,3393.50,0,0,0,0,0
56147,白玉,四川,31.2167,98.8333,3260,0,0,0,0,0
56151,班玛,青海,32.9333,100.75,3530,0,0,0,0,0
56152,色达,四川,32.2833,100.3333,3893.90,0,0,0,0,0
56158,炉霍,四川,31.40,100.6667,3250,0,0,0,0,0
56164,壤塘,四川,32.2667,100.9833,3284.80,0,0,0,0,0
56167,道孚,四川,30.9833,101.1167,2957.20,0,0,0,0,0
56168,金川,四川,31.4833,102.0667,2168.90,0,0,0,0,0
56171,阿坝,四川,32.90,101.70,3275.10,0,0,0,0,0
56172,马尔康,四川,31.90,102.2333,2664.40,0,0,0,0,0
56173,红原,四川,32.80,102.55,3491.60,1,1,1,0,0
56178,小金,四川,31,102.35,2438,0,0,0,0,0
56180,茂县,四川,31.6833,103.85,1590.10,0,0,0,0,0
56181,崇州,四川,30.6833,103.70,541.70,0,-1,0,1,0
56182,松潘,四川,32.6667,103.60,2881.30,0,0,0,0,0
56183,汶川,四川,31.50,103.6167,1369,0,0,0,0,0
56184,理县,四川,31.4333,103.1667,1896.70,0,0,0,0,0
56185,黑水,四川,32.0833,102.9833,2400.10,0,0,0,0,0
56186,绵竹,四川,31.3333,104.20,589,0,0,0,0,0
56187,温江,四川,30.75,103.8667,547.70,0,0,0,0,0
56188,都江堰,四川,31,103.6667,698.50,0,-1,0,1,0
56189,彭州,四川,30.9833,103.9333,581.70,0,0,0,0,0
56190,安县,四川,31.55,104.55,519.40,0,0,0,0,0
56192,文县,甘肃,32.95,104.6667,1014.30,0,0,0,0,0
56193,平武,四川,32.4167,104.5167,893.20,0,0,0,0,0
56194,北川,四川,31.6333,104.45,597.20,0,0,0,0,0
56195,江油,四川,31.80,104.7333,543.10,0,0,0,0,0
56196,绵阳,四川,31.45,104.7333,522.70,0,0,0,0,0
56197,什邡,四川,31.15,104.1667,535.70,0,0,0,0,0
56198,德阳,四川,31.3167,104.50,525.70,0,0,0,0,0
56199,中江,四川,31.0333,104.6833,423.50,0,0,0,0,0
56202,嘉黎,西藏,30.6667,93.2833,4488.80,0,0,0,0,0
56223,洛隆,西藏,30.75,95.8333,3640,1,1,1,0,0
56227,波密,西藏,29.8667,95.7667,2736,0,0,0,0,0
56228,八宿,西藏,30.05,96.9167,3260,0,0,0,0,0
56247,巴塘,四川,30,99.10,2589.20,0,0,0,0,0
56251,新龙,四川,30.9333,100.3167,3000,0,0,0,0,0
56257,理塘,四川,30,100.2667,3948.90,0,0,0,0,0
56263,丹巴,四川,30.8833,101.8833,1949.70,0,0,0,0,0
56267,雅江,四川,30.0333,101.0167,2600.90,0,0,0,0,0
56272,郫县,四川,30.8167,103.8833,558.50,0,0,0,0,0
56273,宝兴,四川,30.3833,102.8167,1009.70,0,0,0,0,0
56276,新津,四川,30.45,103.8167,467,0,-1,0,1,0
56278,天全,四川,30.0667,102.7667,755.80,0,-1,0,1,0
56279,芦山,四川,30.15,102.9333,682.70,0,0,0,0,0
56280,名山,四川,30.0833,103.1167,691.30,0,-1,0,1,0
56281,蒲江,四川,30.1833,103.50,510.80,0,-1,0,1,0
56284,邛崃,四川,30.45,103.4333,518.50,0,-1,0,1,0
56285,大邑,四川,30.60,103.5167,523.90,0,-1,0,1,0
56286,龙泉驿,四川,30.55,104.25,515.10,0,0,0,0,0
56287,雅安,四川,29.9833,103,627.60,0,-1,0,1,0
56288,双流,四川,30.5833,103.9167,494.60,0,0,0,0,0
56289,彭山,四川,30.20,103.8667,437,0,0,0,0,0
56290,新都,四川,30.7833,104.1833,514.50,0,0,0,0,0
56291,广汉,四川,30.9333,104.2833,469,0,0,0,0,0
56295,简阳,四川,30.3833,104.55,448.50,0,0,0,0,0
56296,金堂,四川,30.85,104.4333,448.40,0,0,0,0,0
56297,仁寿,四川,30.0167,104.15,436.50,0,0,0,0,0
56298,资阳,四川,30.1333,104.60,417,0,0,0,0,0
56307,加查,西藏,29.15,92.5833,3260,0,0,0,0,0
56312,林芝,西藏,29.6667,94.3333,2991.80,0,0,0,0,0
56317,米林,西藏,29.2167,94.2167,2950,0,0,0,0,0
56331,左贡,西藏,29.6667,97.8333,3780,0,0,0,0,0
56342,芒康,西藏,29.6833,98.60,3870,0,0,0,0,0
56357,稻城,四川,29.05,100.30,3727.70,0,0,0,0,0
56371,泸定,四川,29.9167,102.2333,1321.20,0,0,0,0,0
56373,荥经,四川,29.7833,102.85,763.20,0,0,0,0,0
56374,康定,四川,30.05,101.9667,2615.70,0,0,0,0,0
56376,汉源,四川,29.35,102.6333,1098,0,0,0,0,0
56378,石棉,四川,29.2333,102.35,890.70,0,0,-1,0,1
56380,洪雅,四川,29.8833,103.35,571.20,0,-1,0,1,0
56381,丹棱,四川,30.0667,103.50,630.20,0,-1,0,1,0
56382,夹江,四川,29.7333,103.60,407.10,0,-1,0,1,0
56383,青神,四川,29.8333,103.8667,455.20,0,0,0,0,0
56384,峨眉,四川,29.60,103.4833,446.70,0,-1,0,1,0
56385,峨眉山,四川,29.5167,103.3333,3047.40,0,-1,0,1,0
56386,乐山,四川,29.5667,103.75,424.20,0,-1,0,1,0
56387,峨边,四川,29.2333,103.2667,642.20,0,0,0,0,0
56389,犍为,四川,29.20,103.95,387.60,0,-1,0,1,0
56390,井研,四川,29.6667,104.0667,404.40,0,-1,0,1,0
56391,眉山,四川,30.0833,103.8167,415.40,0,0,0,0,0
56393,资中,四川,29.7667,104.85,369.40,0,0,0,0,0
56394,荣县,四川,29.45,104.4333,384.10,0,0,0,0,0
56395,威远,四川,29.5167,104.6667,351.10,0,0,0,0,0
56396,自贡,四川,29.35,104.7667,352.60,0,0,0,0,0
56399,富顺,四川,29.1833,104.9833,306.20,0,0,0,0,0
56434,察隅,西藏,28.65,97.4667,2327.60,0,-1,0,1,0
56441,得荣,四川,28.7167,99.2833,2422.90,0,0,0,0,0
56443,乡城,四川,28.9333,99.80,2842,0,0,0,0,0
56444,德钦,云南,28.4833,98.9167,3319,0,0,0,0,0
56459,木里,四川,27.9333,101.2667,2426.50,0,0,0,0,0
56462,九龙,四川,29,101.50,2925,0,0,-2,0,2
56473,甘洛,四川,28.95,102.7667,1060.30,0,0,-1,0,1
56474,冕宁,四川,28.55,102.1667,1774,0,0,-4,0,4
56475,越西,四川,28.65,102.5167,1659.50,0,0,-9,0,9
56478,喜德,四川,28.30,102.4333,1818.10,0,0,0,0,0
56479,昭觉,四川,28,102.85,2132.40,0,0,0,0,0
56480,马边,四川,28.8167,103.5333,564.10,0,0,0,0,0
56483,绥江,云南,28.5833,103.95,496.60,0,0,0,0,0
56485,雷波,四川,28.2667,103.5833,1255.80,0,-1,0,1,0
56487,美姑,四川,28.3333,103.1333,1943.90,0,0,0,0,0
56489,永善,云南,28.2333,103.6333,877.20,0,0,0,0,0
56490,沐川,四川,28.95,103.90,424,0,-1,0,1,0
56491,宜宾县,四川,28.70,104.5667,287,0,32766,0,32766,0
56492,宜宾,四川,28.80,104.60,340.80,0,-1,0,1,0
56493,南溪,四川,28.85,104.9667,292.80,0,0,0,0,0
56494,屏山,四川,28.65,104.15,462,0,32766,0,32766,0
56496,兴文,四川,28.3167,105.2333,358.20,2,1,2,1,0
56497,盐津,云南,28.10,104.2333,448.80,0,-1,0,1,0
56498,筠连,四川,28.15,104.50,549,0,32766,0,32766,0
56499,珙县,四川,28.3833,104.7833,368.20,0,-1,0,1,0
56533,贡山,云南,27.75,98.6667,1583.30,0,-2,0,2,0
56543,香格里拉,云南,27.8333,99.70,3276.70,0,0,0,0,0
56548,维西,云南,27.1667,99.2833,2326.10,1,0,1,1,0
56565,盐源,四川,27.4333,101.5167,2545,0,0,0,0,0
56567,宁蒗,云南,27.30,100.85,2240.50,0,0,0,0,0
56569,德昌,四川,27.4167,102.1833,1380,0,0,0,0,0
56571,西昌,四川,27.90,102.2667,1590.90,0,0,0,0,0
56575,普格,四川,27.3667,102.55,1428,0,0,0,0,0
56578,宁南,四川,27.0667,102.75,993.60,0,0,0,0,0
56580,布拖,四川,27.7167,102.80,2460,0,0,0,0,0
56582,大关,云南,27.75,103.90,1176.20,0,0,0,0,0
56584,金阳,四川,27.70,103.25,1093,0,0,0,0,0
56585,鲁甸,云南,27.1833,103.5333,1916,0,0,0,0,0
56586,昭通,云南,27.35,103.7167,1949.50,0,0,0,0,0
56592,高县,四川,28.4333,104.5167,359.70,0,-1,0,1,0
56593,长宁,四川,28.5833,104.9167,279.10,0,0,0,0,0
56594,彝良,云南,27.6333,104.05,880.40,0,0,0,0,0
56595,镇雄,云南,27.4167,104.8667,1645.20,0,0,0,0,0
56596,威信,云南,27.85,105.05,1177.20,1,0,1,1,0
56598,赫章,贵州,27.1333,104.7333,1535.10,0,0,0,0,0
56641,福贡,云南,26.90,98.8667,1189.70,7,6,7,1,0
56643,六库,云南,25.8667,98.85,949.90,0,0,0,0,0
56645,兰坪,云南,26.4167,99.4167,2344.90,0,0,0,0,0
56646,剑川,云南,26.5333,99.9167,2191.40,0,0,0,0,0
56649,洱源,云南,26.10,99.9667,2059.90,0,0,0,0,0
56651,丽江,云南,26.85,100.2167,2380.90,0,0,0,0,0
56652,永胜,云南,26.6833,100.75,2130.50,0,0,0,0,0
56654,鹤庆,云南,26.5833,100.1833,2195.40,0,0,0,0,0
56664,华坪,云南,26.6333,101.2667,1230.80,0,0,0,0,0
56665,盐边,四川,26.6833,101.85,1140.30,0,0,0,0,0
56666,攀枝花,四川,26.5833,101.7167,1224.80,0,0,0,0,0
56669,永仁,云南,26.05,101.6667,1531.30,0,0,0,0,0
56670,米易,四川,26.9167,102.1167,1136.90,0,0,0,0,0
56671,会理,四川,26.65,102.25,1787.30,0,0,0,0,0
56673,巧家,云南,26.9167,102.9167,893.90,0,0,0,0,0
56674,仁和,四川,26.50,101.7333,1108,0,32766,0,32766,0
56675,会东,四川,26.65,102.5833,1694.50,0,0,0,0,0
56684,会泽,云南,26.4167,103.2833,2110.50,0,0,0,0,0
56688,东川,云南,26.10,103.1667,1254.10,0,0,0,0,0
56691,威宁,贵州,26.8667,104.2833,2237.50,0,0,0,0,0
56693,水城,贵州,26.5833,104.8667,1815.90,0,0,0,0,0
56697,宣威,云南,26.2167,104.0833,1984.20,0,0,0,0,0
56739,腾冲,云南,25.0167,98.50,1654.60,2,2,2,0,0
56742,云龙,云南,25.90,99.3667,1658.50,0,0,0,0,0
56745,漾濞,云南,25.6833,99.95,1626.10,0,0,0,0,0
56746,永平,云南,25.4667,99.5167,1616.70,0,0,0,0,0
56748,保山,云南,25.1167,99.1833,1652.20,1,0,1,1,0
56751,大理,云南,25.70,100.1833,1990.50,0,-1,0,1,0
56752,宾川,云南,25.8333,100.5667,1438.70,0,0,0,0,0
56755,弥渡,云南,25.35,100.4833,1668.50,0,0,0,0,0
56756,祥云,云南,25.4833,100.5833,1992.90,0,0,0,0,0
56757,巍山,云南,25.2667,100.2833,1742.10,0,0,0,0,0
56761,大姚,云南,25.7167,101.3167,1878.10,0,0,0,0,0
56763,元谋,云南,25.7333,101.8667,1120.60,0,0,0,0,0
56764,姚安,云南,25.5333,101.2333,1873.50,0,0,0,0,0
56766,牟定,云南,25.30,101.5167,1822,0,0,0,0,0
56767,南华,云南,25.1833,101.2833,1857.40,0,0,0,0,0
56768,楚雄,云南,25.0333,101.55,1824.10,0,0,0,0,0
56772,富民,云南,25.2333,102.50,1692.70,0,0,0,0,0
56774,武定,云南,25.5333,102.4167,1710.70,0,0,0,0,0
56775,禄劝,云南,25.55,102.45,1750.90,0,0,0,0,0
56777,禄丰,云南,25.15,102.0667,1566.10,0,0,0,0,0
56778,昆明,云南,25,102.65,1888.10,0,0,0,0,0
56781,寻甸,云南,25.55,103.2667,1873.20,0,0,0,0,0
56782,马龙,云南,25.4167,103.55,2067.10,0,0,0,0,0
56783,曲靖,云南,25.50,103.80,1906.20,0,0,0,0,0
56785,嵩明,云南,25.35,103.0833,1915.70,0,0,0,0,0
56786,沾益,云南,25.5833,103.8333,1898.70,0,0,0,0,0
56788,陆良,云南,24.9833,103.6167,1857.60,0,0,0,0,0
56790,富源,云南,25.6833,104.25,1925.80,0,0,0,0,0
56792,普安,贵州,25.7833,104.9667,1649.40,0,-1,0,1,0
56793,盘县,贵州,25.7167,104.4667,1800,0,0,0,0,0
56835,陇川,云南,24.0667,97.8167,959.10,0,0,0,0,0
56836,盈江,云南,24.70,97.95,826.70,0,0,0,0,0
56838,瑞丽,云南,24,97.85,762.90,0,0,0,0,0
56839,镇康,云南,23.7667,98.8167,995.30,0,0,0,0,0
56840,粱河,云南,24.8167,98.30,1012.90,1,1,1,0,0
56841,龙陵,云南,24.60,98.6833,1528,0,0,0,0,0
56842,施甸,云南,24.7333,99.1833,1471.20,1,1,1,0,0
56843,昌宁,云南,24.8333,99.6167,1650.60,0,0,0,0,0
56844,芒市,云南,24.4333,98.5833,913.80,0,0,0,0,0
56846,凤庆,云南,24.5833,99.9333,1569,0,0,0,0,0
56849,永德,云南,24.0333,99.2333,1606.20,0,0,0,0,0
56851,南涧,云南,25.0333,100.5167,1377.20,0,0,0,0,0
56854,云县,云南,24.45,100.1333,1108.60,0,0,0,0,0
56856,景东,云南,24.4667,100.8667,1162.30,0,0,0,0,0
56862,双柏,云南,24.6833,101.60,1968.10,0,0,0,0,0
56863,安宁,云南,24.9333,102.4833,1848,0,0,0,0,0
56867,镇沅,云南,23.9833,101.1167,1105.40,0,0,0,0,0
56869,新平,云南,24.0667,101.9667,1497.50,0,0,-1,0,1
56870,易门,云南,24.6667,102.1667,1575.90,0,0,0,0,0
56871,晋宁,云南,24.65,102.60,1893.10,0,0,0,0,0
56872,太华山,云南,24.95,102.6167,2358.30,0,0,0,0,0
56873,澄江,云南,24.6833,102.9167,1796.30,0,0,0,0,0
56875,玉溪,云南,24.3333,102.55,1716.90,0,0,0,0,0
56876,江川,云南,24.2833,102.7667,1731.10,0,0,0,0,0
56878,通海,云南,24.1333,102.75,1801.80,0,0,0,0,0
56879,华宁,云南,24.1833,102.9167,1702.60,0,0,0,0,0
56880,宜良,云南,24.9167,103.1667,1532.50,0,0,0,0,0
